(7.3098646300304555,-61.56554044442057)
(3.3224597709141346,-25.793891913590436)
(-52.05995518152778,43.27871001943231)
(-3.7343217449329966,15.580417009498703)
(0.04882954555838248,2.8332749482645383)
(-47.93723515732058,-11.997789412222977)
(31.48735524621129,33.631779052339304)
(-27.74113010810178,-26.94839138061575)
(-6.497260001038476,-32.21103641431532)
(-6.678969430254259,30.3226597326004)
(11.288206058219398,-6.210421261018149)
(2.2638336075283396,7.051941569789129)
(-27.203095411082504,12.762098430388527)
(27.74935994824974,-1.3780306871339323)
(-22.976120613374196,-1.465095693209036)
(24.61803434777081,-3.6418973776703822)
(-10.250094395978211,3.9510839895586383)
(-2.4407236735780926,-7.548964113308017)
(18.04362803191501,0.0)
(-2.1305479883099925,-9.29399929193048)
(-26.087167194527048,23.05766126772428)
(4.813997577823018,7.191345065726079)
(-1.479055310724257,-8.493176335354306)
(-21.73150994151013,-0.7573498527723784)
(-13.149468428621205,-60.244588309580635)
(1.3619702073249176,10.313756776432784)
(-1.6124814520040829,13.754150855384022)
(13.747484641111251,4.271278266125158)
(-17.39611560191491,-4.360181210288254)
(-17.44127688814229,-26.532177202663917)
(-23.416886734571065,9.693438881385957)
(36.755471981938015,-0.25513527806511127)
(-14.924773783249922,-0.953732123382825)
(-24.707588946588757,-50.55238468237873)
(13.592426507443076,-27.77084819282536)
(20.197530372820445,-6.888734694042027)
(-24.460516229320156,-1.2602365304170917)
(-16.34877743517283,-9.832839336548538)
(-3.087643766200694,-3.923150842103045)
(2.844235317850173,5.7640792311918805)
(20.99243249893523,-2.2701332389404767)
(-21.00529928787661,48.945495775743495)
(10.331915496012881,-4.268107534212465)
(-4.469147218808272,20.27049695738502)
(-6.572500852487468,-44.27068450421291)
(-0.6508730623821112,-9.391485364715578)
(26.695544272501536,30.310506585791973)
(-12.032639359204127,31.95126117517107)
(-2.260406150033275,-43.970561912641834)
(-17.68939309553695,22.994705934162948)
(16.06304773896105,-4.298891294669864)
(-37.80345544006706,-20.064308361453733)
(-31.978253797640487,41.59603174700185)
(6.918952133924352,2.35514937333084)
(3.9179451051675556,-65.3129726938488)
(7.6202446435124935,-8.053976825012798)
(-9.46113587181208,-60.34554246044906)
(-42.86037667754926,-0.4674494564249897)
(4.516211619390306,36.53617623045176)
(8.628393087816992,38.51645278502008)
(1.5679698777269095,-3.47597941213193)
(-18.558099735305067,5.375080084135477)
(7.643435222231587,-4.851701887412795)
(-4.366578493760604,-38.067923504568185)
(3.7508267363389844,15.484728257676267)
(-27.12907726364993,1.1073570160306967)
(-14.127711316332586,-6.341872592018886)
(-18.128425175443446,-0.036906959520832006)
(-16.494449019684257,-19.630903312170414)
(-0.22771382924997385,9.888156300064585)
(-14.547436740271062,20.988345100272)
(12.866373397757012,8.125850556058849)
(-4.934459109506644,29.788584274827052)
(7.942775747213777,0.6837940022005988)
(24.453444743505006,-33.04406622183927)
(-49.45462032129746,-13.686042783129302)
(-27.36045617017104,2.9356515028183887)
(-5.748162920322175,-23.074532101083904)
(-17.16688199037261,6.9194381242837135)
(-19.825351196201076,-9.955198966385572)
(-20.21496337458446,-2.852390354170981)
(-13.979739187266649,11.146907479248133)
(-21.814577359212798,6.379204264083523)
(-30.391311738545927,-23.46004440445106)
(-49.66877523413748,20.327500776967245)
(-32.97555164637422,24.728449126410737)
(-11.514675742615278,-41.46645296984428)
(-45.966638558808576,4.0871329460008825)
(10.670817065653909,-3.2950495589250854)
(25.525389507943622,-6.124934391010254)
(0.3349369594086231,-22.383424205609288)
(-9.451876519488339,3.1478795875123358)
(8.608182296776006,1.599241571599963)
(-23.72020971905529,-3.976287477271189)
(-10.953328231243978,-25.48979137161407)
(-35.450167125398174,-40.135862642480234)
(-10.906002608303513,-32.8375639554629)
(-15.481296503839639,21.28776325870114)
(6.6390342568246785,20.214695965832927)
(-1.6135848556248282,-3.6111616435457594)
(9.213244020689398,-7.533806646053572)
(-37.482855770926705,20.027058412593494)
(-53.51829449315569,2.2209889171999997)
(21.548734375898935,4.7980610661415)
(9.738602886010595,-72.58304288219664)
(-65.37640460769737,-11.561097385560467)
(-21.416371576844398,-3.087684444883979)
(0.5766480305671842,0.8377051337009607)
(-10.10564935138188,-56.02462201852135)
(19.379173775427105,16.84363803394802)
(14.087589431307235,39.72218026527264)
(-17.533172571946203,-49.599909747417115)
(3.6719748410118025,10.727389315316593)
(-31.815447988888227,-14.09393243302534)
(-3.024076413845174,35.08111670027454)
(1.7995450026467705,-9.983626850881102)
(2.4813018441274064,-40.37515602760211)
(-3.9109877744731154,22.374143552173948)
(21.386410286035765,-32.504671824051044)
(-11.44963177477063,-20.531159798018955)
(2.191198903446825,17.18458578363868)
(15.306268426086108,-5.492424715647594)
(1.7946122781751748,-11.19184325520606)
(-37.16079528926508,11.702176869832195)
(-32.468551221979595,0.4063989595768772)
(-0.2069564893182826,-3.3992549782409265)
(4.583621712118563,-11.09747164843647)
(-78.424363048087,15.588822592389766)
(-58.071535629636855,1.243349405950863)
(-9.370734549572346,-13.657330474237572)
(10.543569755119368,-0.7852417959226776)
(11.322446084723639,-20.091038030600565)
(-1.9987310506392675,-4.619321954710726)
(-1.8622582388319286,-2.0956987339913646)
(-17.568236872747207,-28.145255844684716)
(-19.16029090685321,-3.0312223745515467)
(12.24843236385194,-30.761913561540275)
(-5.076796139278598,5.9246172249868545)
(-6.406462934590406,-7.179027441806879)
(19.3740832203723,15.770807472148167)
(-52.12364595956782,-58.98158682353249)
(10.612942080357191,-3.5164763622701187)
(-14.024525867006263,-59.66725241639471)
(-9.975234116657987,21.37544173914806)
(25.639206710028812,15.256049333248836)
(-3.326503542190789,-6.093594193479901)
(3.278276439711578,-10.937708537318251)
(-16.70199916705346,-47.492222728230665)
(-29.891699187722097,3.802316757865376)
(4.576322952890476,2.256922209624136)
(-30.46661313764644,-3.1238391862284485)
(-31.662435926695288,-2.9693466780647424)
(2.68966589916804,-7.758290547604513)
(13.51084163703489,-13.97015114916682)
(2.8020802392711044,1.856463852303697)
(-7.974165026512363,-4.226120722079983)
(0.0,7.669626394050044)
(26.681627799894493,-38.64162980399347)
(27.561345061828828,-3.0019371828791614)
(-32.21650664819051,34.00808029446245)
(1.9452261534844952,0.0)
(12.247454915151067,-13.376945521634532)
(-29.101593450738754,-0.10042230338922387)
(-5.062649476976068,-16.019853351000965)
(-1.457232430214641,-34.57421237417922)
(3.3111504498786024,25.028250624354133)
(-13.002512016918825,-19.761832374361916)
(-21.863764461244763,-5.719471411949446)
(7.50618253872873,-52.85983311286203)
(1.7902289138153327,-2.0520893646904153)
(18.24762873753312,-8.640488876488659)
(31.558616741269983,-9.398794789250173)
(18.381138556699927,11.596693772287182)
(-10.250195643991463,-1.9286453388352476)
(-32.14969010716036,-4.79024220018986)
(-14.273592198237926,-17.383538028850403)
(-5.028272879727729,-2.4360106721353025)
(-5.227455841065863,-15.938731853301825)
(6.6850054090952975,-24.148678667179478)
(-6.6960590231987975,-4.644214912666897)
(-0.48110307280415765,-3.624266385512091)
(-13.080389747093983,-69.80699248674506)
(-31.587414022039635,-5.301483290758741)
(1.482279826517968,-52.22517714473568)
(-56.505058572167385,-8.53741614933127)
(-16.29242099197913,-7.058429031362093)
(-17.084597703979526,-6.420966815202442)
(-3.337424473355514,-4.462194375161557)
(-43.954401605154644,0.4492836361406408)
(12.591156912287584,-13.28336727385078)
(-3.2048482148124307,1.1454309705753711)
(-20.669180800261508,-38.091690363330756)
(5.1208518954977675,1.6385667065651004)
(-47.64867049553871,-21.165647368232094)
(2.922433848141538,-19.570805687067985)
(14.85132384366898,1.6984631679839008)
(-40.566782350597684,-17.130920429465817)
(-4.947584329853232,-0.5321460786007002)
(-1.8668129628724133,6.821528158109419)
(9.941867520887147,3.791572325721467)
(-53.82769132113857,0.06989585012240207)
(-0.8171340642661211,-3.66497472910197)
(4.7852018661485145,-18.01222006795009)
(-15.05385720352276,-31.231726520915856)
(-13.121053329081935,23.999102000122452)
(39.715204524714196,-5.8370692802895)
(-21.104512057859456,17.996344281188684)
(21.71559559361107,-0.1971749218146186)
(-0.18959992110106239,24.0256203983296)
(-0.0347269232301084,-0.5836970662151129)
(-42.356897175985836,-49.922240563639335)
(-35.852480456954076,-13.935237643799278)
(-35.81440797773514,-57.86724466953181)
(-6.530837541239765,-78.97262388398448)
(-43.39011948627129,-10.645078013322886)
(-25.327391313155886,22.76788300298503)
(-68.26941055411659,5.778706748927611)
(-11.841559840679016,-11.355509153367455)
(-7.589726270258098,-3.4226849976356526)
(-20.284721550849866,-12.398460541069788)
(-0.11588110713545541,-5.263222034273032)
(-44.25314383805787,-18.720193378158456)
(-32.19972619034486,16.791647381223456)
(-1.175942137886886,4.962962352220071)
(-24.193823112299164,4.929494218235604)
(-58.85256069070822,-29.08593568563063)
(-1.6333719472110841,-21.00147178963542)
(-10.669023043923659,-0.9262437436488493)
(3.938697859723821,23.425039710127436)
(26.684543730815573,-3.0447772604907017)
(-43.93314337198262,2.376105813166781)
(-9.889780307128484,-45.337395059941656)
(3.2948794715511296,0.42613752906979385)
(-1.7729054029054114,-16.45332397294534)
(-18.991383518819305,0.0)
(20.59849965463919,-17.630113385924897)
(-28.818623916951545,-3.842562426063087)
(-0.662667515317994,-12.240219938518175)
(14.082178277745747,-5.387591912283886)
(5.004456612628471,0.19544683758215675)
(-1.6297829093304623,27.735350363698544)
(-0.9838374299299066,17.794275548258017)
(-71.1662824511551,2.8912023186920055)
(-44.36470481897455,-2.4689851248179036)
(-11.972886608534234,-55.08946966610461)
(1.43244113531316,-0.6222491187765353)
(-6.479663634597439,-40.9088998980116)
(-1.4552550422152177,7.611418110256931)
(-41.172819061766305,-29.483537706252374)
(-49.05319120191893,-25.934650485349763)
(-51.660204273341776,-23.552440758094562)
(2.330990666628951,8.761661234377945)
(21.958886323833685,1.6673291251050255)
(1.990436764616929,30.00293321273135)
(-6.9376275485363585,-47.48448359905411)
(10.721691538914033,-31.281299192911547)
(3.973515742064326,0.441506945756866)
(-1.9321544008535483,-7.1039289116073565)
(-28.02433327412282,-54.29353747944206)
(37.693736691797504,-23.633088571670314)
(-7.908047518756986,-0.03469224343472521)
(-3.9358893053319193,17.288628223441663)
(-2.8144981068053645,13.739069568019467)
(-7.995661291184017,-7.85693520427016)
(4.625946683153962,20.128558233511683)
(24.322947962656293,-0.5275773842998028)
(-32.91418431861649,-9.813877587166486)
(45.425544849592534,21.110834545723133)
(-2.4992289717531384,3.0069222628312975)
(27.941963039700735,-19.70278951325081)
(-16.586797330514884,36.711747897949735)
(1.755602711863173,3.892139064565611)
(-3.5328268563730765,0.16981898627545366)
(28.945689951590257,1.847603374890988)
(-8.752352340255564,-2.6368183668475087)
(27.863430104645797,-5.424024207796617)
(-37.775473914935205,6.704572878061372)
(26.47387419255256,20.92634860546817)
(-12.735603735309763,0.5705185666732969)
(-13.123709819911472,-1.9613787624894337)
(-20.49640713647929,-11.792104898511894)
(16.227252417143465,-12.379702447092125)
(2.767220606090964,-30.729539831108298)
(5.389436010077764,-6.498500568068419)
(0.35457912985299733,22.193457800506554)
(3.5514400482402446,18.400415414681632)
(-10.613313407539923,-2.413011481283357)
(27.907466767071952,0.5762194762002594)
(-55.56785036401634,-21.839088437648787)
(-14.402701036999426,13.061513155964816)
(-29.87431772994839,-10.582708368956132)
(-2.9990556720208486,-15.635086942431911)
(-74.21262125522475,-55.430599184881444)
(-5.600261315548861,10.336728816541068)
(-12.886816583713776,-34.2795999175262)
(0.9543966371822465,-40.68272880037313)
(17.407552589125856,-27.760797944907438)
(-37.046646234788,1.8148657831753325)
(-8.405264137268997,-1.7746200550371005)
(-30.90351605615823,-0.4712785732458009)
(-12.21381300450848,15.434607280262957)
(0.624469851621893,-2.798560148387144)
(3.315055634574298,-6.647076773356528)
(21.771614963796395,5.549422481416059)
(-0.025326509046046386,11.06831424052678)
(-19.664274105557034,-5.970314264487828)
(9.658018600932904,-60.18734401500772)
(-1.8939548074802504,-1.9862448504125032)
(4.3319721159500215,24.502183542819647)
(-7.120094897381115,-26.485681216903835)
(2.7630132231901676,5.225255054489184)
(-1.65836660039841,-2.670371139141242)
(0.40042082917858113,0.1620834135673206)
(-33.19236557133212,29.34965624896602)
(-11.40836538410436,11.318266204510046)
(-38.21294294058984,-0.6539894660687697)
(9.935573062377728,2.8762579816946805)
(21.424223954468168,-6.251376635642671)
(0.7099487372748483,-57.198720972908724)
(-18.19149732898159,4.038760862004227)
(29.26361784411776,18.811789124086186)
(-21.487633503189006,-23.40639156678487)
(35.26696886003257,-11.480456225833837)
(-12.622418105498822,-34.606798976382976)
(-4.524021698818976,-2.7609258281708122)
(0.45987206857856855,-1.324026013688152)
(25.450220354802155,15.103216497352076)
(-7.114573938982468,39.50204531650454)
(8.666252216524157,7.158535525999318)
(-0.9257800857842765,-4.851424849161559)
(-9.591400012225588,-68.76633376915352)
(-0.33697997105280875,-21.780161234729235)
(10.360799606678421,-27.88223814449332)
(10.799698768016952,-9.502988607953004)
(25.21069071998292,-12.028770951411389)
(43.374589431483464,0.0)
(10.83805880293887,10.670382934653604)
(1.0836185029148186,-12.419284886280165)
(-3.8146691238080646,1.318731124765411)
(1.3740475751198502,-0.28341962459157877)
(-2.6187154674986735,-33.752717908991016)
(32.47280537279963,-1.3310560696815397)
(-13.899121634590635,-18.98053165327166)
(-34.308591701931405,-21.812041630976417)
(-21.379616716148657,17.46293515425191)
(-43.51202657632964,-32.42690423889739)
(-13.418098760435344,11.2185645655801)
(7.599016741511173,14.460912857596451)
(-50.2559454253145,-46.7064369528506)
(7.083778238556717,-10.783493076041676)
(17.349728796801983,-2.481441107671416)
(-20.519009871034847,-6.690848723415444)
(-24.157964072102498,-13.880597889790996)
(-20.014388517051692,-45.552042805007744)
(0.9486600974535765,-37.96914463814622)
(-11.50812058854567,-32.05351094905961)
(-1.36193486709983,34.357033708895905)
(-8.059814570997013,-55.450571508997236)
(-12.823490644627139,20.157826185134)
(14.998353272283996,7.680967092412276)
(3.0184376402207715,-0.4091407638713357)
(-29.057217542763116,0.0)
(-15.165982959302795,-2.9475450251324666)
(-8.513443915121167,-61.96796496166264)
(-18.142973460612026,-22.658313581300607)
(-7.94699048012264,-53.103537959648335)
(-4.625600688441059,-13.108580791387443)
(-8.448236428750912,-79.93159484870789)
(-64.2133173269782,-21.851012428146255)
(-17.762010453919945,-1.852900757482867)
(16.540639352653265,-20.43970505625647)
(-0.31233726219713276,12.628917424214173)
(6.162945313887452,-32.159685841514744)
(0.642681840933994,10.396341025602638)
(1.3709909184361524,-7.8636647355507145)
(-13.584479820549813,3.10654894835745)
(22.49984978151787,-48.23670364622373)
(-1.2797038647715695,14.028530039285954)
(-1.6142231918327847,-37.95596392708641)
(14.025234217169707,-16.061457260306955)
(1.8554052340236953,-14.376294939395603)
(-8.944213031160876,15.087468995469163)
(-5.483699435705313,16.556614902735642)
(12.50500203677097,14.148024233243834)
(1.5543953568320816,5.815850885394592)
(-3.753881497089134,-32.266262819352576)
(10.4133877717822,-22.62021691370823)
(4.412007457784061,-25.26643272338003)
(-16.28006632131007,-57.04301199328401)
(10.310014038739721,-19.208941129038696)
(43.80287122690849,-7.47452838694129)
(-9.190801444570944,-23.97554322973931)
(12.559308177396545,-25.740617819562758)
(-5.708857681828174,37.250202986189514)
(-15.27220772973718,13.570557045829451)
(-10.227136228724824,-16.846395589581835)
(-37.49225841399446,-12.502555132580289)
(-31.73920105038837,-20.39557094486958)
(6.628334734630043,-44.728460242000274)
(9.964566361056807,-1.0252089732042826)
(-19.279811722408425,-28.91352477567282)
(4.703571586727976,-21.868413059392353)
(-4.4791187169382525,-18.45738339445897)
(4.321230408971065,18.643741174205545)
(-5.025498687407379,38.18517897224953)
(-2.4045200274572176,20.98458481038472)
(3.5637236504409415,-23.14018181541266)
(-2.990106389261117,-35.45115186862111)
